layer,tokens,time_us
rotary_emb,28,4.831
rotary_emb,32,4.896
rotary_emb,36,5.28
rotary_emb,40,5.536
rotary_emb,44,5.376
rotary_emb,48,5.44
rotary_emb,52,6.144
rotary_emb,56,5.503
rotary_emb,60,5.856
rotary_emb,64,5.728
rotary_emb,80,4.992
rotary_emb,96,5.377
rotary_emb,112,5.247
rotary_emb,128,5.568
rotary_emb,144,5.504
rotary_emb,160,5.471
rotary_emb,176,6.464
rotary_emb,192,6.817
rotary_emb,208,7.104
rotary_emb,224,8.48
rotary_emb,240,8
rotary_emb,256,9.056
