prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
256,256,4,256,594.171
256,256,8,16,597.691
256,256,8,32,591.42
256,256,8,64,621.018
256,256,8,128,638.811
256,256,8,256,659.835
256,256,16,16,624.668
256,256,16,32,652.987
256,256,16,64,624.092
256,256,16,128,732.539
256,256,16,256,859.482
