prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
32,256,2,64,190.11
32,256,2,128,192.895
32,256,2,256,191.038
32,256,4,16,300.094
32,256,4,32,295.773
32,256,4,64,298.685
32,256,4,128,297.79
32,256,4,256,300.158
32,256,8,16,297.405
32,256,8,32,296.766
32,256,8,64,299.23
32,256,8,128,296.924
32,256,8,256,299.741
32,256,16,16,297.534
32,256,16,32,297.917
32,256,16,64,297.598
32,256,16,128,299.613
32,256,16,256,301.406
64,0,0,0,78.718
64,0,1,16,80.063
64,0,1,32,79.007
64,0,1,64,91.999
64,0,1,128,134.495
64,0,1,256,202.782
64,0,2,16,79.839
64,0,2,32,80.159
64,0,2,64,95.167
64,0,2,128,130.847
64,0,2,256,206.142
64,0,4,16,78.593
64,0,4,32,79.424
64,0,4,64,108.672
64,0,4,128,170.079
64,0,4,256,295.486
64,0,8,16,82.561
64,0,8,32,83.455
64,0,8,64,113.855
64,0,8,128,178.27
64,0,8,256,304.509
64,0,16,16,104.383
64,0,16,32,120.704
64,0,16,64,152.544
64,0,16,128,214.75
64,0,16,256,337.533
64,16,0,0,97.248
64,16,1,16,96.095
64,16,1,32,96.959
64,16,1,64,97.119
64,16,1,128,131.488
64,16,1,256,204.318
64,16,2,16,95.935
64,16,2,32,96.64
64,16,2,64,110.814
64,16,2,128,147.647
64,16,2,256,219.134
64,16,4,16,110.751
64,16,4,32,110.719
64,16,4,64,109.631
64,16,4,128,171.646
64,16,4,256,296.061
64,16,8,16,114.622
64,16,8,32,114.559
64,16,8,64,115.231
64,16,8,128,178.975
64,16,8,256,306.59
64,16,16,16,135.839
64,16,16,32,132.223
64,16,16,64,142.176
64,16,16,128,194.301
64,16,16,256,323.325
64,32,0,0,112.639
64,32,1,16,111.424
64,32,1,32,109.887
64,32,1,64,111.519
64,32,1,128,143.006
64,32,1,256,215.551
64,32,2,16,111.648
64,32,2,32,110.24
64,32,2,64,111.454
64,32,2,128,145.407
64,32,2,256,216.125
64,32,4,16,111.871
64,32,4,32,110.911
64,32,4,64,111.167
64,32,4,128,171.166
64,32,4,256,295.134
64,32,8,16,115.136
64,32,8,32,117.503
64,32,8,64,117.407
64,32,8,128,180.318
64,32,8,256,305.757
64,32,16,16,135.071
64,32,16,32,151.743
64,32,16,64,182.783
64,32,16,128,219.23
64,32,16,256,374.044
64,64,0,0,141.567
64,64,1,16,140.798
64,64,1,32,140.862
64,64,1,64,141.055
64,64,1,128,159.423
64,64,1,256,228.701
64,64,2,16,142.111
64,64,2,32,142.143
64,64,2,64,141.695
64,64,2,128,157.151
64,64,2,256,230.974
64,64,4,16,141.089
64,64,4,32,143.455
64,64,4,64,141.886
64,64,4,128,170.303
64,64,4,256,299.773
64,64,8,16,149.278
64,64,8,32,148.543
64,64,8,64,148.223
64,64,8,128,178.527
64,64,8,256,303.005
64,64,16,16,165.373
64,64,16,32,184.735
64,64,16,64,198.719
64,64,16,128,276.222
64,64,16,256,408.061
64,128,0,0,202.238
64,128,1,16,203.071
64,128,1,32,201.759
64,128,1,64,202.494
64,128,1,128,202.174
64,128,1,256,256.348
64,128,2,16,205.278
64,128,2,32,205.119
64,128,2,64,201.887
64,128,2,128,203.679
64,128,2,256,256.957
64,128,4,16,204.255
64,128,4,32,203.326
64,128,4,64,203.966
64,128,4,128,205.63
64,128,4,256,294.846
64,128,8,16,210.622
64,128,8,32,212.895
64,128,8,64,209.502
64,128,8,128,212.927
64,128,8,256,309.118
64,128,16,16,226.91
64,128,16,32,244.32
64,128,16,64,259.902
64,128,16,128,300.126
64,128,16,256,466.557
64,256,0,0,330.27
64,256,1,16,327.678
64,256,1,32,326.621
64,256,1,64,327.55
64,256,1,128,328.446
64,256,1,256,328.126
64,256,2,16,327.936
64,256,2,32,327.452
64,256,2,64,329.148
64,256,2,128,328.734
64,256,2,256,329.469
64,256,4,16,331.325
64,256,4,32,327.742
64,256,4,64,327.934
64,256,4,128,328.093
64,256,4,256,327.997
64,256,8,16,337.375
64,256,8,32,332.798
64,256,8,64,336.477
64,256,8,128,334.429
64,256,8,256,333.693
64,256,16,16,350.077
64,256,16,32,370.301
64,256,16,64,383.741
64,256,16,128,422.236
64,256,16,256,489.821
128,0,0,0,201.023
128,0,1,16,198.558
128,0,1,32,196.03
128,0,1,64,197.343
128,0,1,128,203.71
128,0,1,256,256.99
128,0,2,16,200.062
128,0,2,32,198.623
128,0,2,64,225.15
128,0,2,128,240.062
128,0,2,256,313.181
128,0,4,16,200.446
128,0,4,32,229.502
128,0,4,64,227.966
128,0,4,128,248.285
128,0,4,256,318.877
128,0,8,16,211.807
128,0,8,32,236.702
128,0,8,64,241.342
128,0,8,128,245.791
128,0,8,256,326.781
128,0,16,16,238.143
128,0,16,32,237.342
128,0,16,64,240.542
128,0,16,128,303.549
128,0,16,256,431.644
128,16,0,0,242.238
128,16,1,16,270.75
128,16,1,32,228.094
128,16,1,64,272.35
128,16,1,128,272.318
128,16,1,256,355.005
128,16,2,16,254.398
128,16,2,32,254.782
128,16,2,64,273.694
128,16,2,128,258.878
128,16,2,256,321.054
128,16,4,16,257.63
128,16,4,32,258.366
128,16,4,64,254.143
128,16,4,128,248.222
128,16,4,256,354.781
