prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,32,8,32,57.344
64,32,8,64,58.24
64,32,8,128,88.801
64,32,8,256,150.783
64,32,16,16,57.344
64,32,16,32,57.824
64,32,16,64,58.815
64,32,16,128,89.601
64,32,16,256,151.871
64,64,0,0,52.351
64,64,1,16,51.743
64,64,1,32,52.991
64,64,1,64,52.224
64,64,1,128,60.991
64,64,1,256,96.864
64,64,2,16,52.256
64,64,2,32,52.703
64,64,2,64,52.544
64,64,2,128,61.087
64,64,2,256,98.143
64,64,4,16,66.079
64,64,4,32,65.024
64,64,4,64,66.176
64,64,4,128,74.559
64,64,4,256,112.672
64,64,8,16,73.408
64,64,8,32,73.567
64,64,8,64,73.663
64,64,8,128,88.607
64,64,8,256,151.519
64,64,16,16,73.28
64,64,16,32,73.632
64,64,16,64,73.664
64,64,16,128,91.487
64,64,16,256,151.615
64,128,0,0,70.687
64,128,1,16,70.784
64,128,1,32,71.199
64,128,1,64,71.071
64,128,1,128,71.423
64,128,1,256,97.311
64,128,2,16,71.328
64,128,2,32,70.88
64,128,2,64,71.072
64,128,2,128,70.944
64,128,2,256,98.079
64,128,4,16,96.096
64,128,4,32,96.639
64,128,4,64,96.384
64,128,4,128,95.936
64,128,4,256,125.728
64,128,8,16,104
64,128,8,32,104.063
64,128,8,64,104.799
64,128,8,128,104.831
64,128,8,256,151.935
64,128,16,16,103.199
64,128,16,32,104.927
64,128,16,64,104.415
64,128,16,128,104.895
64,128,16,256,153.055
64,256,0,0,108.096
64,256,1,16,107.807
64,256,1,32,108.031
64,256,1,64,107.679
64,256,1,128,107.903
64,256,1,256,107.871
64,256,2,16,107.583
64,256,2,32,107.552
64,256,2,64,108.031
64,256,2,128,107.807
64,256,2,256,108.479
64,256,4,16,158.591
64,256,4,32,159.358
64,256,4,64,157.599
64,256,4,128,158.175
64,256,4,256,158.943
64,256,8,16,167.167
64,256,8,32,167.743
64,256,8,64,166.623
64,256,8,128,167.263
64,256,8,256,166.655
64,256,16,16,165.535
64,256,16,32,166.624
64,256,16,64,168.638
64,256,16,128,167.134
64,256,16,256,167.488
128,0,0,0,64.736
