prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
128,32,16,64,88.991
128,32,16,128,89.984
128,32,16,256,149.695
128,64,0,0,99.903
128,64,1,16,100.799
128,64,1,32,100.703
128,64,1,64,100.895
128,64,1,128,101.023
128,64,1,256,126.847
128,64,2,16,100.287
128,64,2,32,101.568
128,64,2,64,100.543
128,64,2,128,100.735
128,64,2,256,126.655
128,64,4,16,100.544
128,64,4,32,100.735
128,64,4,64,100.127
128,64,4,128,100.063
128,64,4,256,127.775
128,64,8,16,101.119
128,64,8,32,101.28
128,64,8,64,100.863
128,64,8,128,101.087
128,64,8,256,147.262
128,64,16,16,104.926
128,64,16,32,103.839
128,64,16,64,104.383
128,64,16,128,104.415
128,64,16,256,148.703
128,128,0,0,132.927
128,128,1,16,131.2
128,128,1,32,131.806
128,128,1,64,131.167
128,128,1,128,131.615
128,128,1,256,139.103
128,128,2,16,130.943
128,128,2,32,131.039
128,128,2,64,131.391
128,128,2,128,131.135
128,128,2,256,140.639
128,128,4,16,131.391
128,128,4,32,131.903
128,128,4,64,131.934
128,128,4,128,131.935
128,128,4,256,140.254
128,128,8,16,132.863
128,128,8,32,131.743
128,128,8,64,132.351
128,128,8,128,130.879
128,128,8,256,147.519
128,128,16,16,134.943
128,128,16,32,133.951
128,128,16,64,134.751
128,128,16,128,135.006
128,128,16,256,149.311
128,256,0,0,192.063
128,256,1,16,190.271
128,256,1,32,191.261
128,256,1,64,190.239
128,256,1,128,190.975
128,256,1,256,190.143
128,256,2,16,191.359
128,256,2,32,190.941
128,256,2,64,191.614
128,256,2,128,191.903
128,256,2,256,190.91
128,256,4,16,190.655
128,256,4,32,191.551
128,256,4,64,191.646
128,256,4,128,192.031
128,256,4,256,190.654
128,256,8,16,192.735
128,256,8,32,193.407
128,256,8,64,191.774
128,256,8,128,192.126
128,256,8,256,191.486
128,256,16,16,194.75
128,256,16,32,195.358
128,256,16,64,196.479
128,256,16,128,196.767
128,256,16,256,196.766
256,0,0,0,193.342
256,0,1,16,180.158
256,0,1,32,168.543
256,0,1,64,175.263
256,0,1,128,341.757
256,0,1,256,407.676
256,0,2,16,362.429
256,0,2,32,362.493
256,0,2,64,366.173
256,0,2,128,389.629
256,0,2,256,409.597
256,0,4,16,364.029
256,0,4,32,381.118
256,0,4,64,350.397
256,0,4,128,391.613
256,0,4,256,390.653
256,0,8,16,367.165
256,0,8,32,326.174
256,0,8,64,352.221
256,0,8,128,366.525
256,0,8,256,425.565
256,0,16,16,267.326
256,0,16,32,255.006
256,0,16,64,183.486
256,0,16,128,186.367
256,0,16,256,231.23
256,16,0,0,209.023
256,16,1,16,194.943
256,16,1,32,216.157
256,16,1,64,210.59
256,16,1,128,210.814
256,16,1,256,210.335
256,16,2,16,198.015
256,16,2,32,211.839
256,16,2,64,218.814
256,16,2,128,211.231
256,16,2,256,194.079
256,16,4,16,196.254
256,16,4,32,211.87
256,16,4,64,211.998
256,16,4,128,210.592
256,16,4,256,218.878
256,16,8,16,217.6
256,16,8,32,188.03
256,16,8,64,210.431
256,16,8,128,211.359
256,16,8,256,227.39
256,16,16,16,219.166
256,16,16,32,190.494
256,16,16,64,206.527
256,16,16,128,205.279
