layer,tokens,time_us
qk_norm,256,16.912
qkv_proj,1,48.192
qkv_proj,2,40.352
qkv_proj,3,41.056
qkv_proj,4,40.544
qkv_proj,5,40.32
qkv_proj,6,41.216
qkv_proj,7,40.192
qkv_proj,8,41.023
qkv_proj,9,41.248
qkv_proj,10,41.44
qkv_proj,11,41.6
qkv_proj,12,41.216
qkv_proj,13,41.28
qkv_proj,14,40.96
qkv_proj,15,40.863
qkv_proj,16,40.735
qkv_proj,20,54.4
qkv_proj,24,54.496
qkv_proj,28,53.407
qkv_proj,32,53.088
qkv_proj,36,88.32
qkv_proj,40,87.263
qkv_proj,44,88.671
qkv_proj,48,88.224
qkv_proj,52,88.127
qkv_proj,56,87.295
qkv_proj,60,88.16
qkv_proj,64,88.416
qkv_proj,80,87.455
qkv_proj,96,87.103
qkv_proj,112,90.88
qkv_proj,128,88.448
qkv_proj,144,139.167
qkv_proj,160,125.375
qkv_proj,176,128.927
qkv_proj,192,125.887
qkv_proj,208,128.127
qkv_proj,224,127.327
qkv_proj,240,125.791
qkv_proj,256,126.463
rotary_emb,1,6.593
rotary_emb,2,6.624
rotary_emb,3,6.848
rotary_emb,4,6.624
rotary_emb,5,6.592
rotary_emb,6,6.464
rotary_emb,7,6.753
rotary_emb,8,6.528
rotary_emb,9,6.816
rotary_emb,10,6.56
rotary_emb,11,6.528
rotary_emb,12,6.528
rotary_emb,13,6.688
rotary_emb,14,6.592
rotary_emb,15,6.528
rotary_emb,16,14.015
rotary_emb,20,6.656
rotary_emb,24,6.496
rotary_emb,28,6.432
rotary_emb,32,6.784
rotary_emb,36,6.464
rotary_emb,40,6.496
rotary_emb,44,6.624
rotary_emb,48,6.88
rotary_emb,52,6.752
rotary_emb,56,6.816
rotary_emb,60,6.975
rotary_emb,64,6.975
rotary_emb,80,6.848
rotary_emb,96,8
rotary_emb,112,8.064
rotary_emb,128,8.032
rotary_emb,144,8.416
rotary_emb,160,8.191
rotary_emb,176,10.432
rotary_emb,192,10.367
rotary_emb,208,10.337
rotary_emb,224,10.432
rotary_emb,240,10.495
rotary_emb,256,12.32
