layer,tokens,time_us
o_proj,32,56.448
o_proj,36,62.655
o_proj,40,63.007
o_proj,44,62.719
o_proj,48,63.071
o_proj,52,63.072
o_proj,56,62.752
o_proj,60,63.455
o_proj,64,63.968
o_proj,80,72.064
o_proj,96,72.287
o_proj,112,74.911
o_proj,128,74.912
o_proj,144,89.407
o_proj,160,88.127
o_proj,176,80.223
o_proj,192,77.087
o_proj,208,80.577
o_proj,224,81.791
o_proj,240,82.271
o_proj,256,84.127
qk_norm,1,4.0315
qk_norm,2,4.112
qk_norm,3,4.256
qk_norm,4,4.224
qk_norm,5,4.208
qk_norm,6,4.288
qk_norm,7,4.416
qk_norm,8,4.4
qk_norm,9,6.944
qk_norm,10,4.272
qk_norm,11,4.544
qk_norm,12,4.528
qk_norm,13,8.544
qk_norm,14,4.736
qk_norm,15,4.4965
qk_norm,16,4.672
qk_norm,20,5.088
qk_norm,24,5.056
qk_norm,28,5.152
qk_norm,32,5.0715
qk_norm,36,5.184
qk_norm,40,5.584
qk_norm,44,5.536
qk_norm,48,5.6325
qk_norm,52,5.872
qk_norm,56,5.8715
qk_norm,60,5.936
qk_norm,64,6.16
qk_norm,80,6.6565
qk_norm,96,7.168
qk_norm,112,7.408
qk_norm,128,7.904
qk_norm,144,8.208
qk_norm,160,8.848
qk_norm,176,9.248
qk_norm,192,9.8565
qk_norm,208,10.048
qk_norm,224,10.464
qk_norm,240,11.056
qk_norm,256,11.312
qkv_proj,1,43.04
qkv_proj,2,35.648
qkv_proj,3,35.552
qkv_proj,4,41.823
qkv_proj,5,43.487
qkv_proj,6,36.096
qkv_proj,7,36.128
qkv_proj,8,36.447
qkv_proj,9,35.551
qkv_proj,10,43.104
qkv_proj,11,36.511
qkv_proj,12,36.768
qkv_proj,13,36.927
qkv_proj,14,35.616
qkv_proj,15,36.576
qkv_proj,16,35.807
qkv_proj,20,42.08
qkv_proj,24,42.079
qkv_proj,28,42.047
qkv_proj,32,43.296
qkv_proj,36,60
qkv_proj,40,57.855
qkv_proj,44,56.959
qkv_proj,48,58.24
qkv_proj,52,58.464
qkv_proj,56,58.88
qkv_proj,60,57.983
qkv_proj,64,57.983
qkv_proj,80,62.336
qkv_proj,96,62.431
qkv_proj,112,64.352
qkv_proj,128,64.16
qkv_proj,144,94.143
qkv_proj,160,90.303
qkv_proj,176,91.295
qkv_proj,192,89.792
qkv_proj,208,91.711
qkv_proj,224,92.383
qkv_proj,240,94.271
qkv_proj,256,93.439
rotary_emb,1,4.543
rotary_emb,2,4.48
rotary_emb,3,4.543
rotary_emb,4,4.416
rotary_emb,5,4.767
rotary_emb,6,4.48
rotary_emb,7,4.48
rotary_emb,8,4.48
rotary_emb,9,4.672
rotary_emb,10,4.448
rotary_emb,11,4.64
rotary_emb,12,4.449
rotary_emb,13,4.704
rotary_emb,14,4.576
rotary_emb,15,4.544
rotary_emb,16,4.448
rotary_emb,20,4.416
rotary_emb,24,4.704
rotary_emb,28,4.832
rotary_emb,32,4.705
rotary_emb,36,4.8
rotary_emb,40,4.48
rotary_emb,44,4.768
rotary_emb,48,4.448
rotary_emb,52,4.448
rotary_emb,56,4.864
rotary_emb,60,4.736
rotary_emb,64,4.544
rotary_emb,80,4.512
rotary_emb,96,5.376
rotary_emb,112,5.568
rotary_emb,128,5.312
rotary_emb,144,5.504
rotary_emb,160,5.6
rotary_emb,176,7.264
rotary_emb,192,6.912
rotary_emb,208,6.688
rotary_emb,224,6.752
rotary_emb,240,6.816
rotary_emb,256,7.968
