layer,tokens,time_us
qk_norm,1840,54.7623
qk_norm,1856,55.4023
qk_norm,1872,55.6317
qk_norm,1888,55.9357
qk_norm,1904,56.469
qk_norm,1920,57.0343
qk_norm,1936,57.573
qk_norm,1952,57.9513
qk_norm,1968,58.3518
qk_norm,1984,58.944
qk_norm,2000,59.2318
qk_norm,2016,59.9358
qk_norm,2032,60.1012
qk_norm,2048,60.8107
qkv_proj,1,26.24
qkv_proj,2,26.368
qkv_proj,3,27.52
qkv_proj,4,27.711
qkv_proj,5,27.744
qkv_proj,6,27.84
qkv_proj,7,27.039
qkv_proj,8,27.84
qkv_proj,9,27.36
qkv_proj,10,28.032
qkv_proj,11,27.776
qkv_proj,12,27.584
qkv_proj,13,27.52
qkv_proj,14,27.871
qkv_proj,15,28.48
qkv_proj,16,26.945
qkv_proj,20,32.864
qkv_proj,24,33.056
qkv_proj,28,33.088
qkv_proj,32,33.439
qkv_proj,36,33.343
qkv_proj,40,34.944
qkv_proj,44,33.92
qkv_proj,48,35.391
qkv_proj,52,33.791
qkv_proj,56,35.712
qkv_proj,60,35.552
qkv_proj,64,34.752
qkv_proj,80,44.575
qkv_proj,96,47.808
qkv_proj,112,41.92
qkv_proj,128,39.104
qkv_proj,144,62.08
qkv_proj,160,45.696
qkv_proj,176,36.608
qkv_proj,192,36.704
qkv_proj,208,39.583
qkv_proj,224,38.912
qkv_proj,240,38.688
qkv_proj,256,39.68
rotary_emb,1,4.992
rotary_emb,2,5.088
rotary_emb,3,5.345
rotary_emb,4,5.184
rotary_emb,5,5.503
rotary_emb,6,5.184
rotary_emb,7,5.44
rotary_emb,8,5.408
rotary_emb,9,5.183
rotary_emb,10,5.376
rotary_emb,11,5.344
rotary_emb,12,5.44
rotary_emb,13,5.312
rotary_emb,14,5.44
rotary_emb,15,5.152
rotary_emb,16,5.536
rotary_emb,20,5.376
rotary_emb,24,5.376
rotary_emb,28,5.28
rotary_emb,32,5.247
rotary_emb,36,5.28
rotary_emb,40,5.632
rotary_emb,44,5.312
rotary_emb,48,5.568
rotary_emb,52,5.6
rotary_emb,56,5.376
rotary_emb,60,5.44
rotary_emb,64,5.728
rotary_emb,80,6.048
rotary_emb,96,5.984
rotary_emb,112,5.44
rotary_emb,128,4.864
rotary_emb,144,4.576
rotary_emb,160,4.544
rotary_emb,176,3.872
rotary_emb,192,4.672
rotary_emb,208,4.128
rotary_emb,224,4.16
rotary_emb,240,4.576
rotary_emb,256,4.224
