prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
256,64,1,32,256.638
256,64,1,64,276.158
256,64,1,128,278.206
256,64,1,256,262.494
256,64,2,16,274.942
256,64,2,32,268.573
256,64,2,64,258.558
256,64,2,128,263.422
256,64,2,256,292.702
256,64,4,16,256.318
256,64,4,32,286.077
256,64,4,64,256.606
256,64,4,128,287.39
256,64,4,256,316.638
256,64,8,16,283.39
256,64,8,32,302.238
256,64,8,64,316.254
256,64,8,128,339.774
256,64,8,256,350.333
256,64,16,16,263.71
256,64,16,32,323.39
256,64,16,64,351.261
256,64,16,128,377.789
256,64,16,256,467.996
256,128,0,0,310.206
256,128,1,16,325.182
256,128,1,32,330.43
256,128,1,64,331.23
256,128,1,128,332.157
256,128,1,256,349.149
256,128,2,16,330.622
256,128,2,32,332.412
256,128,2,64,330.398
256,128,2,128,329.949
256,128,2,256,360.989
256,128,4,16,314.27
256,128,4,32,326.014
256,128,4,64,339.07
256,128,4,128,353.469
256,128,4,256,368.735
256,128,8,16,331.838
256,128,8,32,338.334
256,128,8,64,364.029
256,128,8,128,381.662
256,128,8,256,438.493
256,128,16,16,373.725
256,128,16,32,386.014
256,128,16,64,397.117
256,128,16,128,464.253
256,128,16,256,546.076
256,256,0,0,447.581
256,256,1,16,454.14
256,256,1,32,456.445
256,256,1,64,450.909
256,256,1,128,452.125
256,256,1,256,450.941
256,256,2,16,452.285
256,256,2,32,436.221
256,256,2,64,443.1
256,256,2,128,463.773
256,256,2,256,478.205
256,256,4,16,448.573
256,256,4,32,463.325
256,256,4,64,451.645
256,256,4,128,472.253
256,256,4,256,490.845
256,256,8,16,446.428
256,256,8,32,460.509
256,256,8,64,474.173
256,256,8,128,493.148
256,256,8,256,546.908
256,256,16,16,456.637
256,256,16,32,489.02
256,256,16,64,548.604
256,256,16,128,557.467
256,256,16,256,652.731
